SITE_NO,node_id,node_lon,node_lat
2925,777721838,144.9550903,-37.8057283
2926,9086096485,144.9522901,-37.805422
2931,774545099,144.9583459,-37.8060861
2860,2161644527,144.9404912,-37.787755
2861,2180345319,144.93711,-37.7740075
2862,2180345319,144.93711,-37.7740075
2863,2180345319,144.93711,-37.7740075
2865,2180345319,144.93711,-37.7740075
2866,2180345319,144.93711,-37.7740075
2867,2180345319,144.93711,-37.7740075
2868,2180345319,144.93711,-37.7740075
3222,3374134102,144.9600834,-37.778076
3223,3374134102,144.9600834,-37.778076
3224,3374134102,144.9600834,-37.778076
3225,3374134102,144.9600834,-37.778076
4934,2180345319,144.93711,-37.7740075
4868,774545099,144.9583459,-37.8060861
4869,774545099,144.9583459,-37.8060861
4870,774545099,144.9583459,-37.8060861
4873,774545099,144.9583459,-37.8060861
4164,3374134102,144.9600834,-37.778076
4875,774545099,144.9583459,-37.8060861
4878,774545099,144.9583459,-37.8060861
2685,2142179147,144.9364301,-37.7994074
4880,774545099,144.9583459,-37.8060861
4882,774545099,144.9583459,-37.8060861
3128,774545099,144.9583459,-37.8060861
3129,774545099,144.9583459,-37.8060861
3132,774545099,144.9583459,-37.8060861
3133,774545099,144.9583459,-37.8060861
3134,774545099,144.9583459,-37.8060861
3135,774545099,144.9583459,-37.8060861
3136,9515157446,144.9607317,-37.7919871
3137,774545099,144.9583459,-37.8060861
3140,774545099,144.9583459,-37.8060861
3141,774545099,144.9583459,-37.8060861
4451,774545099,144.9583459,-37.8060861
4452,774545099,144.9583459,-37.8060861
4453,774545099,144.9583459,-37.8060861
4455,774545099,144.9583459,-37.8060861
4457,774545099,144.9583459,-37.8060861
4460,8932320245,144.9410892,-37.7884057
4462,7396552501,144.9432515,-37.7903992
4404,774545099,144.9583459,-37.8060861
4405,774545099,144.9583459,-37.8060861
4326,774545099,144.9583459,-37.8060861
4327,774545099,144.9583459,-37.8060861
4330,774545099,144.9583459,-37.8060861
4331,774545099,144.9583459,-37.8060861
4332,774545099,144.9583459,-37.8060861
4333,774545099,144.9583459,-37.8060861
3102,774545099,144.9583459,-37.8060861
3103,774545099,144.9583459,-37.8060861
3104,774545099,144.9583459,-37.8060861
3109,3374134100,144.9586073,-37.7778481
3112,3374134102,144.9600834,-37.778076
3113,3374134102,144.9600834,-37.778076
3115,2209553724,144.9600525,-37.778965
3121,774545099,144.9583459,-37.8060861
3122,774545099,144.9583459,-37.8060861
3123,774545099,144.9583459,-37.8060861
3066,3374134102,144.9600834,-37.778076
3124,774545099,144.9583459,-37.8060861
3126,774545099,144.9583459,-37.8060861
3029,774545099,144.9583459,-37.8060861
3030,774545099,144.9583459,-37.8060861
3031,774545099,144.9583459,-37.8060861
3032,774545099,144.9583459,-37.8060861
3033,774545099,144.9583459,-37.8060861
3034,774545099,144.9583459,-37.8060861
3035,774545099,144.9583459,-37.8060861
3036,774545099,144.9583459,-37.8060861
3037,774545099,144.9583459,-37.8060861
3038,774545099,144.9583459,-37.8060861
3039,702452273,144.9420045,-37.8043054
3040,774545099,144.9583459,-37.8060861
3544,777721838,144.9550903,-37.8057283
4361,774545099,144.9583459,-37.8060861
4362,774545099,144.9583459,-37.8060861
4363,774545099,144.9583459,-37.8060861
4364,774545099,144.9583459,-37.8060861
4366,774545099,144.9583459,-37.8060861
4367,774545099,144.9583459,-37.8060861
4368,774545099,144.9583459,-37.8060861
4370,9086096444,144.9536218,-37.8055661
4309,2180345319,144.93711,-37.7740075
4310,2180345319,144.93711,-37.7740075
4312,2180345319,144.93711,-37.7740075
4314,2180345319,144.93711,-37.7740075
4315,2180345319,144.93711,-37.7740075
4316,2180345319,144.93711,-37.7740075
4318,2180345319,144.93711,-37.7740075
4319,2180345319,144.93711,-37.7740075
4320,9515157446,144.9607317,-37.7919871
4321,9515157446,144.9607317,-37.7919871
4322,9515157446,144.9607317,-37.7919871
4323,774545099,144.9583459,-37.8060861
4953,6646643418,144.936422,-37.7934532
4954,6646643418,144.936422,-37.7934532
4955,2142179147,144.9364301,-37.7994074
4956,6646643418,144.936422,-37.7934532
4958,6646643418,144.936422,-37.7934532
4959,6646643418,144.936422,-37.7934532
4961,2180345319,144.93711,-37.7740075
4962,2180345319,144.93711,-37.7740075
4963,2180345319,144.93711,-37.7740075
4233,2142179147,144.9364301,-37.7994074
4234,2142179147,144.9364301,-37.7994074
4235,2142179147,144.9364301,-37.7994074
4236,2142179147,144.9364301,-37.7994074
4238,2142179147,144.9364301,-37.7994074
4240,2142179147,144.9364301,-37.7994074
2869,2180345319,144.93711,-37.7740075
2870,2180345319,144.93711,-37.7740075
2871,2180345319,144.93711,-37.7740075
2872,2180345319,144.93711,-37.7740075
2874,2180345319,144.93711,-37.7740075
2877,2180345319,144.93711,-37.7740075
2878,2180345319,144.93711,-37.7740075
2879,2180345319,144.93711,-37.7740075
2880,52452407,144.9367102,-37.8003421
2882,52452407,144.9367102,-37.8003421
2883,52452407,144.9367102,-37.8003421
2146,2180345319,144.93711,-37.7740075
2886,702465424,144.9492306,-37.8050994
2888,702452273,144.9420045,-37.8043054
2775,3374134102,144.9600834,-37.778076
2776,3374134102,144.9600834,-37.778076
2777,3374134102,144.9600834,-37.778076
2778,3374134102,144.9600834,-37.778076
2779,3374134102,144.9600834,-37.778076
2780,2142179147,144.9364301,-37.7994074
2781,6646643418,144.936422,-37.7934532
2782,2142179147,144.9364301,-37.7994074
2783,2142179147,144.9364301,-37.7994074
2784,2142179147,144.9364301,-37.7994074
2786,2142179147,144.9364301,-37.7994074
2820,9515157446,144.9607317,-37.7919871
2821,9515157446,144.9607317,-37.7919871
2823,9515157446,144.9607317,-37.7919871
2824,9515157446,144.9607317,-37.7919871
2825,9515157446,144.9607317,-37.7919871
2826,9515157446,144.9607317,-37.7919871
2827,3374134102,144.9600834,-37.778076
2828,9515157446,144.9607317,-37.7919871
2829,9515157446,144.9607317,-37.7919871
2034,774545099,144.9583459,-37.8060861
2351,774545099,144.9583459,-37.8060861
4926,6646643418,144.936422,-37.7934532
469,774545099,144.9583459,-37.8060861
866,9515157446,144.9607317,-37.7919871
2041,9515157446,144.9607317,-37.7919871
2042,774545099,144.9583459,-37.8060861
2051,2180345319,144.93711,-37.7740075
1043,47334632,144.9427206,-37.7776619
1044,2209383559,144.9593257,-37.7847503
1045,774545099,144.9583459,-37.8060861
1051,780982646,144.9493421,-37.8051
1052,774545099,144.9583459,-37.8060861
1053,2207663819,144.9463558,-37.7984077
1054,572002545,144.9409157,-37.7973431
2628,2180345319,144.93711,-37.7740075
2629,2180345319,144.93711,-37.7740075
1057,33318246,144.9578739,-37.7957435
1059,777697587,144.9561057,-37.8058318
649,774545099,144.9583459,-37.8060861
4324,774545099,144.9583459,-37.8060861
4325,774545099,144.9583459,-37.8060861
1230,2180345319,144.93711,-37.7740075
2306,774545099,144.9583459,-37.8060861
2307,774545099,144.9583459,-37.8060861
2308,774545099,144.9583459,-37.8060861
2309,774545099,144.9583459,-37.8060861
2310,774545099,144.9583459,-37.8060861
2311,774545099,144.9583459,-37.8060861
2313,774545099,144.9583459,-37.8060861
2316,774545099,144.9583459,-37.8060861
2318,774545099,144.9583459,-37.8060861
2320,774545099,144.9583459,-37.8060861
2321,774545099,144.9583459,-37.8060861
2322,774545099,144.9583459,-37.8060861
2323,774545099,144.9583459,-37.8060861
2324,774545099,144.9583459,-37.8060861
2327,774545099,144.9583459,-37.8060861
2330,774545099,144.9583459,-37.8060861
2331,774545099,144.9583459,-37.8060861
2332,774545099,144.9583459,-37.8060861
2168,2180345319,144.93711,-37.7740075
2169,2180345319,144.93711,-37.7740075
4940,6646643418,144.936422,-37.7934532
4941,2180345319,144.93711,-37.7740075
4942,2180345319,144.93711,-37.7740075
4943,2180345319,144.93711,-37.7740075
4944,2180345319,144.93711,-37.7740075
4945,6646643418,144.936422,-37.7934532
4946,6646643418,144.936422,-37.7934532
4947,6646643418,144.936422,-37.7934532
4948,6646643418,144.936422,-37.7934532
4949,6646643418,144.936422,-37.7934532
4950,6646643418,144.936422,-37.7934532
4951,2142179147,144.9364301,-37.7994074
4952,6646643418,144.936422,-37.7934532
4883,774545099,144.9583459,-37.8060861
4884,774545099,144.9583459,-37.8060861
4885,774545099,144.9583459,-37.8060861
4886,777696327,144.9571074,-37.8059444
4501,702451433,144.9451058,-37.8046501
4502,702462230,144.9478264,-37.8049147
4447,774545099,144.9583459,-37.8060861
4448,774545099,144.9583459,-37.8060861
4449,774545099,144.9583459,-37.8060861
1388,774545099,144.9583459,-37.8060861
1390,774545099,144.9583459,-37.8060861
4526,777721838,144.9550903,-37.8057283
3663,774545099,144.9583459,-37.8060861
6332,2180345319,144.93711,-37.7740075
4879,774545099,144.9583459,-37.8060861
4925,774545099,144.9583459,-37.8060861
5985,2180345319,144.93711,-37.7740075
5999,2180345319,144.93711,-37.7740075
6021,3374134102,144.9600834,-37.778076
6047,3374134102,144.9600834,-37.778076
5902,2180345319,144.93711,-37.7740075
3228,3374134102,144.9600834,-37.778076
3229,3374134102,144.9600834,-37.778076
3230,3374134102,144.9600834,-37.778076
3231,3374134102,144.9600834,-37.778076
3232,3374134102,144.9600834,-37.778076
3233,3374134102,144.9600834,-37.778076
3234,3374134102,144.9600834,-37.778076
3235,3374134102,144.9600834,-37.778076
3236,3374134102,144.9600834,-37.778076
3237,3374134102,144.9600834,-37.778076
3239,3374134102,144.9600834,-37.778076
3251,2180345319,144.93711,-37.7740075
3260,3374134102,144.9600834,-37.778076
3127,774545099,144.9583459,-37.8060861
4291,3374134102,144.9600834,-37.778076
4292,3374134102,144.9600834,-37.778076
4293,3374134102,144.9600834,-37.778076
4294,3374134102,144.9600834,-37.778076
4295,3374134102,144.9600834,-37.778076
4296,3374134102,144.9600834,-37.778076
4297,3374134102,144.9600834,-37.778076
3190,9515157446,144.9607317,-37.7919871
3192,9515157446,144.9607317,-37.7919871
3193,774545099,144.9583459,-37.8060861
3195,774545099,144.9583459,-37.8060861
3197,774545099,144.9583459,-37.8060861
3198,774545099,144.9583459,-37.8060861
3199,774545099,144.9583459,-37.8060861
3200,774545099,144.9583459,-37.8060861
3067,3374134102,144.9600834,-37.778076
3068,3374134102,144.9600834,-37.778076
3069,3374134102,144.9600834,-37.778076
3070,3374134102,144.9600834,-37.778076
3071,3374134102,144.9600834,-37.778076
3074,2180345319,144.93711,-37.7740075
3075,2180345325,144.9389994,-37.7745425
3076,3374134100,144.9586073,-37.7778481
3100,774545099,144.9583459,-37.8060861
3101,774545099,144.9583459,-37.8060861
2903,774545099,144.9583459,-37.8060861
2904,774545099,144.9583459,-37.8060861
2905,774545099,144.9583459,-37.8060861
2907,774545099,144.9583459,-37.8060861
2908,774545099,144.9583459,-37.8060861
2909,777697587,144.9561057,-37.8058318
2910,9086096443,144.953764,-37.805582
2911,774545099,144.9583459,-37.8060861
2912,774545099,144.9583459,-37.8060861
2913,774545099,144.9583459,-37.8060861
2914,774545099,144.9583459,-37.8060861
738,774545099,144.9583459,-37.8060861
739,774545099,144.9583459,-37.8060861
740,774545099,144.9583459,-37.8060861
742,774545099,144.9583459,-37.8060861
744,774545099,144.9583459,-37.8060861
745,774545099,144.9583459,-37.8060861
746,774545099,144.9583459,-37.8060861
747,774545099,144.9583459,-37.8060861
748,774545099,144.9583459,-37.8060861
749,774545099,144.9583459,-37.8060861
750,774545099,144.9583459,-37.8060861
751,774545099,144.9583459,-37.8060861
752,774545099,144.9583459,-37.8060861
758,774545099,144.9583459,-37.8060861
1554,2142179147,144.9364301,-37.7994074
2600,6646643418,144.936422,-37.7934532
2602,6646643418,144.936422,-37.7934532
2603,6646643418,144.936422,-37.7934532
2604,6646643418,144.936422,-37.7934532
2605,6646643418,144.936422,-37.7934532
2606,6646643418,144.936422,-37.7934532
2608,2180345319,144.93711,-37.7740075
2609,2180345319,144.93711,-37.7740075
2611,2180345319,144.93711,-37.7740075
2612,2180345319,144.93711,-37.7740075
2504,6646643418,144.936422,-37.7934532
2613,2180345319,144.93711,-37.7740075
2614,2180345319,144.93711,-37.7740075
2615,6646643418,144.936422,-37.7934532
2616,2180345319,144.93711,-37.7740075
2414,774545099,144.9583459,-37.8060861
2415,774545099,144.9583459,-37.8060861
2416,774545099,144.9583459,-37.8060861
2417,774545099,144.9583459,-37.8060861
2418,774545099,144.9583459,-37.8060861
2419,774545099,144.9583459,-37.8060861
2420,774545099,144.9583459,-37.8060861
2421,774545099,144.9583459,-37.8060861
460,774545099,144.9583459,-37.8060861
461,774545099,144.9583459,-37.8060861
1002,2180345319,144.93711,-37.7740075
1003,2180345319,144.93711,-37.7740075
1005,2180345319,144.93711,-37.7740075
1010,2180345319,144.93711,-37.7740075
1012,2180345319,144.93711,-37.7740075
1013,387152913,144.9375334,-37.7904806
1014,2180345319,144.93711,-37.7740075
6260,2180345319,144.93711,-37.7740075
3482,52452407,144.9367102,-37.8003421
548,774545099,144.9583459,-37.8060861
4091,774545099,144.9583459,-37.8060861
4092,774545099,144.9583459,-37.8060861
4093,774545099,144.9583459,-37.8060861
4094,774545099,144.9583459,-37.8060861
4095,774545099,144.9583459,-37.8060861
4096,774545099,144.9583459,-37.8060861
4097,774545099,144.9583459,-37.8060861
4098,774545099,144.9583459,-37.8060861
4099,774545099,144.9583459,-37.8060861
4100,774545099,144.9583459,-37.8060861
4101,774545099,144.9583459,-37.8060861
4102,774545099,144.9583459,-37.8060861
4103,774545099,144.9583459,-37.8060861
4104,774545099,144.9583459,-37.8060861
4105,774545099,144.9583459,-37.8060861
4106,774545099,144.9583459,-37.8060861
4109,774545099,144.9583459,-37.8060861
4111,2180345319,144.93711,-37.7740075
4112,2180345319,144.93711,-37.7740075
499,774545099,144.9583459,-37.8060861
577,774545099,144.9583459,-37.8060861
578,774545099,144.9583459,-37.8060861
579,774545099,144.9583459,-37.8060861
580,774545099,144.9583459,-37.8060861
581,9515157446,144.9607317,-37.7919871
582,774545099,144.9583459,-37.8060861
583,9515157446,144.9607317,-37.7919871
584,9515157446,144.9607317,-37.7919871
585,9515157446,144.9607317,-37.7919871
586,9515157446,144.9607317,-37.7919871
587,9515157446,144.9607317,-37.7919871
590,9515157446,144.9607317,-37.7919871
599,774545099,144.9583459,-37.8060861
600,774545099,144.9583459,-37.8060861
601,774545099,144.9583459,-37.8060861
602,774545099,144.9583459,-37.8060861
604,774545099,144.9583459,-37.8060861
605,774545099,144.9583459,-37.8060861
606,774545099,144.9583459,-37.8060861
607,774545099,144.9583459,-37.8060861
608,774545099,144.9583459,-37.8060861
609,774545099,144.9583459,-37.8060861
457,774545099,144.9583459,-37.8060861
459,774545099,144.9583459,-37.8060861
3753,2142179147,144.9364301,-37.7994074
446,774545099,144.9583459,-37.8060861
448,774545099,144.9583459,-37.8060861
449,774545099,144.9583459,-37.8060861
451,774545099,144.9583459,-37.8060861
452,774545099,144.9583459,-37.8060861
453,774545099,144.9583459,-37.8060861
455,774545099,144.9583459,-37.8060861
456,774545099,144.9583459,-37.8060861
380,774545099,144.9583459,-37.8060861
381,774545099,144.9583459,-37.8060861
383,774545099,144.9583459,-37.8060861
384,774545099,144.9583459,-37.8060861
385,774545099,144.9583459,-37.8060861
405,774545099,144.9583459,-37.8060861
406,774545099,144.9583459,-37.8060861
407,774545099,144.9583459,-37.8060861
408,774545099,144.9583459,-37.8060861
409,774545099,144.9583459,-37.8060861
333,9515157446,144.9607317,-37.7919871
337,9515157446,144.9607317,-37.7919871
358,774545099,144.9583459,-37.8060861
359,774545099,144.9583459,-37.8060861
361,774545099,144.9583459,-37.8060861
416,9515157446,144.9607317,-37.7919871
420,774545099,144.9583459,-37.8060861
432,774545099,144.9583459,-37.8060861
435,774545099,144.9583459,-37.8060861
462,774545099,144.9583459,-37.8060861
463,774545099,144.9583459,-37.8060861
464,774545099,144.9583459,-37.8060861
465,774545099,144.9583459,-37.8060861
466,774545099,144.9583459,-37.8060861
467,774545099,144.9583459,-37.8060861
468,774545099,144.9583459,-37.8060861
869,9515157446,144.9607317,-37.7919871
470,774545099,144.9583459,-37.8060861
471,774545099,144.9583459,-37.8060861
472,774545099,144.9583459,-37.8060861
474,774545099,144.9583459,-37.8060861
475,774545099,144.9583459,-37.8060861
476,774545099,144.9583459,-37.8060861
477,774545099,144.9583459,-37.8060861
4113,2180345319,144.93711,-37.7740075
4114,2180345319,144.93711,-37.7740075
4116,3374134100,144.9586073,-37.7778481
4117,3374134102,144.9600834,-37.778076
4118,3374134102,144.9600834,-37.778076
4119,3374134102,144.9600834,-37.778076
4121,3374134100,144.9586073,-37.7778481
4122,2180345319,144.93711,-37.7740075
4061,774545099,144.9583459,-37.8060861
4062,774545099,144.9583459,-37.8060861
4063,774545099,144.9583459,-37.8060861
4064,774545099,144.9583459,-37.8060861
4065,774545099,144.9583459,-37.8060861
4066,774545099,144.9583459,-37.8060861
906,774545099,144.9583459,-37.8060861
907,9515157446,144.9607317,-37.7919871
908,9515157446,144.9607317,-37.7919871
911,9515157446,144.9607317,-37.7919871
912,9515157446,144.9607317,-37.7919871
913,9515157446,144.9607317,-37.7919871
914,9515157446,144.9607317,-37.7919871
915,9515157446,144.9607317,-37.7919871
916,9515157446,144.9607317,-37.7919871
918,9515157446,144.9607317,-37.7919871
822,9515157446,144.9607317,-37.7919871
632,9515157446,144.9607317,-37.7919871
633,9515157446,144.9607317,-37.7919871
635,9515157446,144.9607317,-37.7919871
636,9515157446,144.9607317,-37.7919871
637,9515157446,144.9607317,-37.7919871
638,9515157446,144.9607317,-37.7919871
639,9515157446,144.9607317,-37.7919871
492,774545099,144.9583459,-37.8060861
493,774545099,144.9583459,-37.8060861
498,774545099,144.9583459,-37.8060861
650,774545099,144.9583459,-37.8060861
651,774545099,144.9583459,-37.8060861
652,774545099,144.9583459,-37.8060861
653,774545099,144.9583459,-37.8060861
654,774545099,144.9583459,-37.8060861
655,774545099,144.9583459,-37.8060861
656,774545099,144.9583459,-37.8060861
657,774545099,144.9583459,-37.8060861
658,774545099,144.9583459,-37.8060861
659,774545099,144.9583459,-37.8060861
660,774545099,144.9583459,-37.8060861
662,774545099,144.9583459,-37.8060861
663,774545099,144.9583459,-37.8060861
708,3374134102,144.9600834,-37.778076
3357,3374134102,144.9600834,-37.778076
4724,702465424,144.9492306,-37.8050994
2900,777721838,144.9550903,-37.8057283
2901,774545099,144.9583459,-37.8060861
2902,774545099,144.9583459,-37.8060861
6157,3374134102,144.9600834,-37.778076
6200,2180345319,144.93711,-37.7740075
6201,2180345319,144.93711,-37.7740075
6202,2180345319,144.93711,-37.7740075
6203,2180345319,144.93711,-37.7740075
2507,2142179147,144.9364301,-37.7994074
2508,2142179147,144.9364301,-37.7994074
2509,52452407,144.9367102,-37.8003421
2510,52452407,144.9367102,-37.8003421
2511,52452407,144.9367102,-37.8003421
2512,52452407,144.9367102,-37.8003421
2513,52452407,144.9367102,-37.8003421
2514,2142179147,144.9364301,-37.7994074
2515,2142179147,144.9364301,-37.7994074
2516,6646643418,144.936422,-37.7934532
2517,52452407,144.9367102,-37.8003421
194,774545099,144.9583459,-37.8060861
195,774545099,144.9583459,-37.8060861
198,774545099,144.9583459,-37.8060861
199,774545099,144.9583459,-37.8060861
200,774545099,144.9583459,-37.8060861
134,9515157446,144.9607317,-37.7919871
862,9515157446,144.9607317,-37.7919871
864,9515157446,144.9607317,-37.7919871
865,774545099,144.9583459,-37.8060861
777,774545099,144.9583459,-37.8060861
778,774545099,144.9583459,-37.8060861
779,774545099,144.9583459,-37.8060861
780,774545099,144.9583459,-37.8060861
781,774545099,144.9583459,-37.8060861
782,774545099,144.9583459,-37.8060861
783,774545099,144.9583459,-37.8060861
784,774545099,144.9583459,-37.8060861
785,774545099,144.9583459,-37.8060861
786,774545099,144.9583459,-37.8060861
787,774545099,144.9583459,-37.8060861
788,774545099,144.9583459,-37.8060861
790,774545099,144.9583459,-37.8060861
791,774545099,144.9583459,-37.8060861
792,774545099,144.9583459,-37.8060861
793,774545099,144.9583459,-37.8060861
794,774545099,144.9583459,-37.8060861
795,774545099,144.9583459,-37.8060861
796,774545099,144.9583459,-37.8060861
797,774545099,144.9583459,-37.8060861
798,774545099,144.9583459,-37.8060861
800,774545099,144.9583459,-37.8060861
810,9515157446,144.9607317,-37.7919871
811,9515157446,144.9607317,-37.7919871
812,3374134102,144.9600834,-37.778076
814,9515157446,144.9607317,-37.7919871
818,9515157446,144.9607317,-37.7919871
919,774545099,144.9583459,-37.8060861
920,774545099,144.9583459,-37.8060861
922,774545099,144.9583459,-37.8060861
923,774545099,144.9583459,-37.8060861
925,774545099,144.9583459,-37.8060861
926,774545099,144.9583459,-37.8060861
927,774545099,144.9583459,-37.8060861
928,774545099,144.9583459,-37.8060861
929,774545099,144.9583459,-37.8060861
930,774545099,144.9583459,-37.8060861
931,774545099,144.9583459,-37.8060861
933,774545099,144.9583459,-37.8060861
934,774545099,144.9583459,-37.8060861
936,774545099,144.9583459,-37.8060861
937,774545099,144.9583459,-37.8060861
938,774545099,144.9583459,-37.8060861
940,774545099,144.9583459,-37.8060861
942,774545099,144.9583459,-37.8060861
363,774545099,144.9583459,-37.8060861
2171,2180345319,144.93711,-37.7740075
2172,2180345319,144.93711,-37.7740075
2173,2180345319,144.93711,-37.7740075
2175,2180345319,144.93711,-37.7740075
2176,2180345319,144.93711,-37.7740075
2200,774545099,144.9583459,-37.8060861
2201,774545099,144.9583459,-37.8060861
2202,774545099,144.9583459,-37.8060861
2203,774545099,144.9583459,-37.8060861
2205,774545099,144.9583459,-37.8060861
2206,774545099,144.9583459,-37.8060861
2207,774545099,144.9583459,-37.8060861
2210,774545099,144.9583459,-37.8060861
2297,774545099,144.9583459,-37.8060861
2298,774545099,144.9583459,-37.8060861
2299,774545099,144.9583459,-37.8060861
2715,2180345319,144.93711,-37.7740075
2716,2180345319,144.93711,-37.7740075
2717,2180345319,144.93711,-37.7740075
2718,2180345319,144.93711,-37.7740075
2719,2180345319,144.93711,-37.7740075
2720,2180345319,144.93711,-37.7740075
2721,2180345319,144.93711,-37.7740075
2722,2180345319,144.93711,-37.7740075
2723,2180345319,144.93711,-37.7740075
2724,2180345319,144.93711,-37.7740075
2726,2180345319,144.93711,-37.7740075
2727,2180345319,144.93711,-37.7740075
2728,2180345319,144.93711,-37.7740075
2729,2180345319,144.93711,-37.7740075
2730,2180345319,144.93711,-37.7740075
2731,2180345319,144.93711,-37.7740075
2732,2180345319,144.93711,-37.7740075
2733,2180345319,144.93711,-37.7740075
2734,2180345319,144.93711,-37.7740075
672,774545099,144.9583459,-37.8060861
2736,2180345319,144.93711,-37.7740075
2738,2180345319,144.93711,-37.7740075
2740,774545099,144.9583459,-37.8060861
2617,2180345319,144.93711,-37.7740075
2618,2180345319,144.93711,-37.7740075
2619,6646643418,144.936422,-37.7934532
2620,6646643418,144.936422,-37.7934532
2621,2142179147,144.9364301,-37.7994074
2622,6646643418,144.936422,-37.7934532
2624,2180345319,144.93711,-37.7740075
2625,2180345319,144.93711,-37.7740075
2626,2180345319,144.93711,-37.7740075
2651,2180345319,144.93711,-37.7740075
2653,2180345319,144.93711,-37.7740075
2654,2180345319,144.93711,-37.7740075
2656,2180345319,144.93711,-37.7740075
4456,1283618029,144.9541939,-37.7988988
2693,774545099,144.9583459,-37.8060861
2700,2142179147,144.9364301,-37.7994074
2702,2180345319,144.93711,-37.7740075
2703,6646643418,144.936422,-37.7934532
342,9515157446,144.9607317,-37.7919871
2705,2180345319,144.93711,-37.7740075
2706,2180345319,144.93711,-37.7740075
2707,2180345319,144.93711,-37.7740075
2708,2180345319,144.93711,-37.7740075
2505,2142179147,144.9364301,-37.7994074
2506,2142179147,144.9364301,-37.7994074
1553,52452407,144.9367102,-37.8003421
646,774545099,144.9583459,-37.8060861
647,774545099,144.9583459,-37.8060861
280,774545099,144.9583459,-37.8060861
283,774545099,144.9583459,-37.8060861
284,774545099,144.9583459,-37.8060861
285,774545099,144.9583459,-37.8060861
288,774545099,144.9583459,-37.8060861
289,774545099,144.9583459,-37.8060861
292,774545099,144.9583459,-37.8060861
293,774545099,144.9583459,-37.8060861
235,774545099,144.9583459,-37.8060861
236,774545099,144.9583459,-37.8060861
237,774545099,144.9583459,-37.8060861
238,774545099,144.9583459,-37.8060861
239,774545099,144.9583459,-37.8060861
240,774545099,144.9583459,-37.8060861
242,702452273,144.9420045,-37.8043054
243,774545099,144.9583459,-37.8060861
244,774545099,144.9583459,-37.8060861
245,774545099,144.9583459,-37.8060861
481,774545099,144.9583459,-37.8060861
484,774545099,144.9583459,-37.8060861
485,774545099,144.9583459,-37.8060861
486,774545099,144.9583459,-37.8060861
487,774545099,144.9583459,-37.8060861
488,774545099,144.9583459,-37.8060861
489,774545099,144.9583459,-37.8060861
429,774545099,144.9583459,-37.8060861
430,774545099,144.9583459,-37.8060861
431,774545099,144.9583459,-37.8060861
433,774545099,144.9583459,-37.8060861
434,774545099,144.9583459,-37.8060861
437,774545099,144.9583459,-37.8060861
438,774545099,144.9583459,-37.8060861
439,774545099,144.9583459,-37.8060861
440,774545099,144.9583459,-37.8060861
441,774545099,144.9583459,-37.8060861
442,774545099,144.9583459,-37.8060861
443,774545099,144.9583459,-37.8060861
1061,2984287416,144.9565741,-37.8019278
3847,774545099,144.9583459,-37.8060861
3848,774545099,144.9583459,-37.8060861
3822,774545099,144.9583459,-37.8060861
3790,3374134100,144.9586073,-37.7778481
3791,3374134102,144.9600834,-37.778076
3792,3374134102,144.9600834,-37.778076
3793,3374134102,144.9600834,-37.778076
3796,3374134102,144.9600834,-37.778076
3799,774545099,144.9583459,-37.8060861
3800,9515157446,144.9607317,-37.7919871
3801,774545099,144.9583459,-37.8060861
3802,774545099,144.9583459,-37.8060861
3864,774545099,144.9583459,-37.8060861
3865,774545099,144.9583459,-37.8060861
3866,774545099,144.9583459,-37.8060861
3867,774545099,144.9583459,-37.8060861
3869,774545099,144.9583459,-37.8060861
3870,3374134102,144.9600834,-37.778076
3871,3374134102,144.9600834,-37.778076
3872,3374134102,144.9600834,-37.778076
3873,3374134102,144.9600834,-37.778076
3874,3374134102,144.9600834,-37.778076
3875,3374134102,144.9600834,-37.778076
3876,3374134102,144.9600834,-37.778076
3877,3374134102,144.9600834,-37.778076
3850,774545099,144.9583459,-37.8060861
3879,3374134102,144.9600834,-37.778076
3880,3374134102,144.9600834,-37.778076
3823,774545099,144.9583459,-37.8060861
3824,774545099,144.9583459,-37.8060861
3827,9515157446,144.9607317,-37.7919871
3828,774545099,144.9583459,-37.8060861
3829,774545099,144.9583459,-37.8060861
3830,2180345319,144.93711,-37.7740075
3831,2180345319,144.93711,-37.7740075
3832,2180345319,144.93711,-37.7740075
3456,9515157446,144.9607317,-37.7919871
3480,52452407,144.9367102,-37.8003421
3385,774545099,144.9583459,-37.8060861
5660,9515157446,144.9607317,-37.7919871
6686,774545099,144.9583459,-37.8060861
567,774545099,144.9583459,-37.8060861
974,774545099,144.9583459,-37.8060861
2833,3374134102,144.9600834,-37.778076
4919,3374134102,144.9600834,-37.778076
4572,774545099,144.9583459,-37.8060861
4578,774545099,144.9583459,-37.8060861
4587,774545099,144.9583459,-37.8060861
4588,774545099,144.9583459,-37.8060861
4596,774545099,144.9583459,-37.8060861
4600,774545099,144.9583459,-37.8060861
247,702452273,144.9420045,-37.8043054
248,774545099,144.9583459,-37.8060861
249,774545099,144.9583459,-37.8060861
251,774545099,144.9583459,-37.8060861
252,774545099,144.9583459,-37.8060861
253,774545099,144.9583459,-37.8060861
256,774545099,144.9583459,-37.8060861
258,774545099,144.9583459,-37.8060861
259,774545099,144.9583459,-37.8060861
260,774545099,144.9583459,-37.8060861
261,774545099,144.9583459,-37.8060861
262,774545099,144.9583459,-37.8060861
202,774545099,144.9583459,-37.8060861
203,774545099,144.9583459,-37.8060861
204,774545099,144.9583459,-37.8060861
