NB_SCATS_SITE,offpeak_volume,peak_volume
3169,8928.0,14692.0
3170,10828.0,12405.0
3171,11619.0,13174.0
3172,14378.0,22190.0
3173,6530.0,11590.0
3174,13921.0,22684.0
3175,7262.0,11900.0
3176,4271.0,7682.0
3177,10256.0,14970.0
3178,8283.0,9566.0
3179,6032.0,9486.0
3180,5149.0,7658.0
3181,3987.0,5870.0
3182,12434.0,14487.0
3183,5882.0,7337.0
3184,1652.0,3575.0
3185,5940.0,6554.0
3186,3018.0,4678.0
3187,5834.0,7036.0
3188,3569.0,7523.0
3189,4453.0,5876.0
3190,8083.0,10910.0
3191,15682.0,17857.0
3192,11454.0,14367.0
3193,7240.0,9127.0
3194,6806.0,7828.0
3195,6804.0,8929.0
3196,6809.0,9547.0
3197,4750.0,5385.0
3198,17354.0,22131.0
3199,3688.0,5004.0
3200,4885.0,6329.0
3202,0.0,0.0
3203,4179.0,4937.0
3204,9116.0,10925.0
3205,4997.0,5609.0
3206,8873.0,10361.0
3207,4018.0,5010.0
3208,8048.0,8892.0
3209,4154.0,5382.0
3210,3514.0,4770.0
3211,1201.0,1688.0
3212,6078.0,8167.0
3213,9847.0,10461.0
3214,4570.0,5709.0
3216,6551.0,6962.0
3217,7084.0,9855.0
3218,6236.0,6760.0
3219,3356.0,4104.0
3220,3793.0,4603.0
3221,5489.0,6109.0
3222,6625.0,7289.0
3223,5856.0,7460.0
3224,7519.0,10482.0
3225,13493.0,17711.0
3226,6948.0,9521.0
3227,5855.0,7193.0
3228,5612.0,7212.0
3229,8383.0,10578.0
3230,5640.0,7563.0
3231,4335.0,5884.0
3232,6472.0,7634.0
3233,5833.0,7811.0
3234,4617.0,6629.0
3235,3876.0,5669.0
3236,13048.0,15366.0
3238,8362.0,9640.0
3239,4740.0,6037.0
3240,4044.0,7172.0
3241,3018.0,3939.0
3242,11500.0,14630.0
3243,4041.0,6227.0
3245,5020.0,6166.0
3246,3201.0,3795.0
3247,5275.0,6567.0
3250,4162.0,5439.0
3252,13246.0,16706.0
3253,12010.0,15145.0
3254,3515.0,4331.0
3255,5929.0,7618.0
3257,6437.0,9368.0
3258,6076.0,6940.0
3259,5518.0,6949.0
3260,7502.0,10074.0
3261,7793.0,10446.0
3262,9606.0,11793.0
3263,8146.0,10056.0
3264,5850.0,7222.0
3265,4249.0,5055.0
3266,7038.0,8560.0
3267,10374.0,12776.0
3268,5424.0,6821.0
3269,5870.0,6355.0
3270,5303.0,6799.0
3271,12825.0,15332.0
3272,9369.0,9927.0
3275,357.0,461.0
3276,552.0,576.0
3277,356.0,417.0
3278,161.0,363.0
3280,5219.0,6638.0
3281,3183.0,4682.0
3282,238.0,289.0
3283,2803.0,5234.0
3284,3150.0,4754.0
3285,5704.0,10132.0
3286,800.0,1978.0
3287,3359.0,4323.0
3288,5057.0,5831.0
3289,2050.0,4796.0
3290,5565.0,6771.0
3291,3786.0,4898.0
3292,2602.0,3605.0
3293,7043.0,8473.0
3294,4641.0,5902.0
3295,3887.0,6748.0
3296,2427.0,4012.0
3297,5242.0,6581.0
3299,5479.0,7798.0
3300,3700.0,4504.0
3301,5127.0,6318.0
3302,5829.0,7315.0
3303,5496.0,7012.0
3304,5627.0,7848.0
3305,6007.0,8305.0
3306,7181.0,9066.0
3307,4126.0,5586.0
3308,12066.0,16448.0
3309,4544.0,7271.0
3310,3669.0,4995.0
3311,3229.0,4081.0
3312,3136.0,4684.0
3313,5570.0,7036.0
3314,6842.0,8434.0
3315,7214.0,8707.0
3316,7291.0,8535.0
3317,6737.0,7119.0
3318,11500.0,12146.0
3320,5885.0,4840.0
3321,4371.0,7213.0
3322,8777.0,11184.0
3323,2703.0,4008.0
3326,1570.0,3152.0
3327,4795.0,5447.0
3328,998.0,1325.0
3329,7350.0,8208.0
3330,8947.0,12770.0
3332,9788.0,12512.0
3333,11280.0,13774.0
3334,4927.0,7977.0
3335,4254.0,6510.0
3336,9544.0,13647.0
3337,4739.0,7062.0
3339,11953.0,17028.0
3340,8475.0,10645.0
3341,8494.0,10416.0
3344,5155.0,5938.0
3345,8503.0,10874.0
3347,9009.0,11284.0
3348,4485.0,4521.0
3349,7210.0,9516.0
3350,8644.0,8673.0
3352,9591.0,10973.0
3353,5651.0,6722.0
3354,3766.0,6137.0
3355,5052.0,6262.0
3356,3232.0,3817.0
3357,20631.0,24965.0
3358,4073.0,5208.0
3359,0.0,0.0
3360,16491.0,18994.0
3361,11236.0,15272.0
3362,6924.0,8603.0
3363,7669.0,8503.0
3364,5825.0,7243.0
3366,352.0,351.0
3367,2343.0,3666.0
3368,5980.0,7402.0
3369,772.0,1418.0
3370,4896.0,8164.0
3373,10783.0,10563.0
3374,12297.0,15242.0
3376,24218.0,26605.0
3377,2258.0,2589.0
3380,29583.0,39265.0
3381,20080.0,24850.0
3382,17811.0,22478.0
3383,17867.0,21058.0
3384,16590.0,18695.0
3385,19585.0,18144.0
3386,22098.0,22941.0
3387,6630.0,7989.0
3389,9686.0,8812.0
3390,15653.0,16144.0
3391,12718.0,12936.0
3392,20902.0,23244.0
3393,24262.0,25962.0
3394,996.0,1031.0
3395,12986.0,14378.0
3396,8681.0,10014.0
3397,10091.0,10977.0
3398,10583.0,11186.0
3399,10050.0,11274.0
3400,7455.0,8205.0
3401,14697.0,14686.0
3403,1198.0,1693.0
3404,1595.0,2631.0
3405,6119.0,8373.0
3406,3640.0,4708.0
3408,5386.0,6006.0
3409,5115.0,5522.0
3410,783.0,917.0
3416,1548.0,1608.0
3417,3172.0,4052.0
3419,6693.0,9830.0
3424,3390.0,4590.0
3425,5864.0,7553.0
3426,4246.0,5806.0
3427,2720.0,3919.0
3428,3837.0,5061.0
3429,2121.0,3312.0
3430,,
3431,4434.0,6745.0
3432,3229.0,4576.0
3434,4126.0,4740.0
3435,3246.0,4883.0
3436,1159.0,1547.0
3437,2156.0,3263.0
3438,2192.0,3386.0
3439,3995.0,5449.0
3440,4269.0,5379.0
3441,6192.0,7448.0
3442,4352.0,5917.0
3443,2396.0,2987.0
3445,10995.0,12101.0
3446,1819.0,3178.0
3447,5433.0,8624.0
3448,4603.0,5604.0
3449,2992.0,4496.0
3450,6924.0,9197.0
3451,7077.0,8134.0
3452,3973.0,4773.0
3453,5589.0,6320.0
3454,3693.0,4550.0
3456,3072.0,3663.0
3457,6686.0,6150.0
3458,0.0,8.0
3461,3447.0,3579.0
3463,1719.0,2619.0
3464,74.0,2.0
3465,13132.0,13836.0
3466,4175.0,6899.0
3467,3351.0,5627.0
3469,4454.0,7218.0
3470,0.0,0.0
3471,4649.0,6491.0
3473,5443.0,5687.0
3476,3125.0,3617.0
3477,0.0,0.0
3478,2818.0,5134.0
3479,4316.0,4702.0
3480,6907.0,9072.0
3482,4525.0,5487.0
3483,8440.0,12177.0
3484,2537.0,3187.0
3485,5846.0,7783.0
3486,4848.0,4900.0
3487,9182.0,9108.0
3490,1884.0,3045.0
3491,1992.0,3822.0
3494,4563.0,6997.0
3498,2576.0,3194.0
3499,3834.0,4945.0
3500,7683.0,7990.0
3501,7369.0,7970.0
3502,7097.0,8157.0
3503,9314.0,10416.0
3506,8342.0,9078.0
3507,4575.0,5757.0
3508,2601.0,3414.0
3510,9649.0,11752.0
3511,12163.0,15467.0
3512,0.0,0.0
3513,8236.0,9674.0
3514,10430.0,13026.0
3515,7205.0,8632.0
3516,22033.0,24669.0
3517,0.0,0.0
3518,2070.0,1735.0
3519,18866.0,20511.0
3524,9430.0,10125.0
3526,7607.0,7984.0
3527,5527.0,6893.0
3528,4614.0,5364.0
3529,2859.0,3416.0
3532,4833.0,5792.0
3533,5325.0,6201.0
3535,13607.0,19239.0
3536,4559.0,4515.0
3537,6841.0,8261.0
3538,6176.0,9497.0
3539,6892.0,10774.0
3541,14743.0,18931.0
3542,5346.0,7533.0
3543,1421.0,2073.0
3544,2498.0,3366.0
3546,2184.0,2948.0
3549,2517.0,3527.0
3550,4383.0,5614.0
3551,7383.0,8451.0
3552,5591.0,6765.0
3553,7794.0,9795.0
3554,8844.0,11541.0
3555,5763.0,7659.0
3556,15239.0,18912.0
3557,4972.0,5644.0
3558,9480.0,12139.0
3559,8947.0,11987.0
3560,11276.0,14755.0
3561,7910.0,10325.0
3562,7188.0,9667.0
3563,8877.0,10628.0
3564,8426.0,10350.0
3565,6469.0,7949.0
3566,9365.0,12265.0
3567,4271.0,5815.0
3568,3588.0,4541.0
3570,16472.0,20259.0
3571,6462.0,8299.0
3573,4692.0,7592.0
3574,6608.0,9547.0
3575,1326.0,3030.0
3577,4006.0,5038.0
3578,3230.0,5683.0
3584,2649.0,4255.0
3586,1124.0,2566.0
3587,4967.0,6156.0
3588,6100.0,7699.0
3590,5599.0,7694.0
3591,4488.0,6363.0
3592,5357.0,7753.0
3593,4739.0,7554.0
3594,7025.0,10732.0
3595,6823.0,10604.0
3596,5766.0,8517.0
3597,6889.0,10293.0
3598,4552.0,6661.0
3599,9005.0,12334.0
3600,8077.0,10417.0
3603,7514.0,8621.0
3604,4206.0,5973.0
3605,3088.0,3853.0
3606,4507.0,6148.0
3610,7523.0,9334.0
3611,4943.0,6649.0
3612,8906.0,10827.0
3613,3380.0,3863.0
3615,8106.0,9852.0
3616,11549.0,15109.0
3617,9164.0,10598.0
3618,9490.0,10795.0
3619,8912.0,11036.0
3620,5501.0,5828.0
3621,5858.0,7154.0
3622,6141.0,7434.0
3623,497.0,460.0
3624,4452.0,5472.0
3626,2636.0,5954.0
3627,2727.0,6464.0
3628,1275.0,1029.0
3629,1630.0,2645.0
3630,0.0,0.0
3631,3314.0,3262.0
3632,4571.0,5208.0
3633,2992.0,3722.0
3634,6110.0,8068.0
3635,11074.0,13680.0
3636,2766.0,3658.0
3637,13966.0,17102.0
3638,11862.0,14562.0
3640,8792.0,10791.0
3641,3805.0,4977.0
3642,10359.0,12797.0
3643,12057.0,13773.0
3644,3932.0,5439.0
3646,9283.0,9765.0
3649,2818.0,2576.0
3651,3373.0,4365.0
3652,7292.0,13059.0
3653,8899.0,11306.0
3654,3625.0,4312.0
3655,7802.0,8963.0
3656,3410.0,3953.0
3657,3045.0,3552.0
3658,8969.0,11102.0
3659,6368.0,6809.0
3660,2438.0,3674.0
3661,2864.0,4319.0
3662,8644.0,10494.0
3663,8184.0,9645.0
3664,2928.0,3661.0
3665,2571.0,1600.0
3666,1218.0,2268.0
3667,5243.0,5591.0
3668,4003.0,3760.0
3671,13865.0,17577.0
3672,953.0,1451.0
3673,6671.0,7443.0
3677,6274.0,7464.0
3680,11864.0,15676.0
3681,20460.0,23245.0
3682,7515.0,9570.0
3683,9555.0,9670.0
3684,4956.0,5516.0
3685,7765.0,10081.0
3686,11043.0,12904.0
3687,6914.0,8739.0
3688,3788.0,7061.0
3689,15957.0,18540.0
3690,8642.0,10259.0
3691,11612.0,12953.0
3692,7446.0,7637.0
3693,15872.0,18076.0
3694,11661.0,13155.0
3695,9769.0,10772.0
3696,16038.0,20115.0
3697,10542.0,11471.0
3698,8058.0,9112.0
3699,10411.0,12273.0
3700,9782.0,12538.0
3701,14686.0,14685.0
3702,7641.0,7366.0
3703,8859.0,9273.0
3704,6265.0,7614.0
3705,9296.0,13520.0
3706,17985.0,19987.0
3708,7611.0,10747.0
3709,6109.0,9493.0
3710,8334.0,11492.0
3711,4286.0,5723.0
3713,1906.0,2658.0
3714,7580.0,11306.0
3715,3574.0,3958.0
3718,2657.0,3131.0
3719,4333.0,6221.0
3720,11482.0,14968.0
3721,7533.0,10125.0
3722,9345.0,13031.0
3724,,
3725,5067.0,6831.0
3727,11200.0,12419.0
3730,3843.0,5233.0
3731,3162.0,4100.0
3732,8442.0,11552.0
3734,11620.0,14091.0
3735,18869.0,20679.0
3736,12829.0,14024.0
3737,10547.0,11819.0
3738,6455.0,7765.0
3739,6828.0,8566.0
3740,16972.0,22577.0
3741,11050.0,11268.0
3742,6225.0,8622.0
3743,,
3744,14433.0,18854.0
3745,12795.0,15588.0
3746,6582.0,8321.0
3747,13517.0,15541.0
3749,7813.0,12638.0
3750,5385.0,6998.0
3753,4238.0,4195.0
3755,3355.0,3971.0
3760,5778.0,7149.0
3763,3437.0,4615.0
3764,3582.0,5337.0
3765,4404.0,6724.0
3766,5518.0,8156.0
3767,5625.0,10225.0
3768,1246.0,2104.0
3769,4197.0,4623.0
3771,6446.0,9910.0
3772,8208.0,12652.0
3774,8817.0,9851.0
3775,2093.0,2943.0
3776,5173.0,9674.0
3777,9130.0,12363.0
3778,4810.0,8132.0
3780,5679.0,6851.0
3781,7813.0,8405.0
3782,3195.0,3645.0
3784,7354.0,7967.0
3788,3384.0,4770.0
3790,5190.0,6245.0
3791,3713.0,5026.0
3792,4018.0,4633.0
3793,5452.0,8495.0
3794,1434.0,1712.0
3795,2528.0,2979.0
3796,1978.0,2547.0
3797,8123.0,8784.0
3798,4758.0,6373.0
3800,3027.0,3762.0
3801,5905.0,7646.0
3804,6253.0,7852.0
3805,2604.0,3288.0
3806,5210.0,6143.0
3807,3325.0,4534.0
3808,3831.0,5382.0
3809,4852.0,6295.0
3810,3554.0,4152.0
3811,4528.0,5367.0
3812,5047.0,6835.0
3813,3104.0,4026.0
3816,7265.0,9059.0
3817,7545.0,9458.0
3818,4292.0,5904.0
3819,4953.0,5415.0
3820,4715.0,6528.0
3821,8431.0,7572.0
3822,1720.0,1845.0
3823,3588.0,4598.0
3824,5734.0,5815.0
3826,3455.0,4439.0
3827,3903.0,5838.0
3828,3539.0,5054.0
3829,3277.0,4305.0
3830,3412.0,4518.0
3831,2166.0,2677.0
3832,3570.0,4054.0
3833,4238.0,5116.0
3834,1216.0,2003.0
3835,4432.0,5098.0
3836,0.0,0.0
3837,4390.0,5758.0
3840,3787.0,4397.0
3841,5756.0,5709.0
3842,5128.0,5332.0
3843,5101.0,5493.0
3844,2965.0,3580.0
3845,3304.0,3704.0
3846,8104.0,10018.0
3847,0.0,0.0
3848,2705.0,3049.0
3850,1911.0,2182.0
3851,3910.0,4179.0
3852,6154.0,8532.0
3855,4529.0,6419.0
3856,8366.0,8707.0
3860,3625.0,3900.0
3861,4541.0,4802.0
3863,2613.0,3083.0
3864,3390.0,3681.0
3865,463.0,795.0
3866,0.0,0.0
3868,5719.0,6124.0
3869,900.0,646.0
3870,9959.0,12083.0
3872,1682.0,2583.0
3873,2073.0,3549.0
3876,4412.0,5351.0
3877,5776.0,6710.0
3878,2476.0,2897.0
3879,6041.0,7485.0
3880,1549.0,1855.0
3884,8083.0,9302.0
3886,3238.0,3916.0
3887,3061.0,3960.0
3888,6315.0,7531.0
3891,3222.0,3921.0
3892,3481.0,3879.0
3893,7106.0,7589.0
3894,2801.0,3183.0
3895,896.0,480.0
3896,7079.0,8250.0
3897,5587.0,7771.0
3898,5967.0,7265.0
3899,6552.0,8524.0
3900,6499.0,7300.0
3901,5610.0,6497.0
3904,5613.0,7580.0
3905,5067.0,5698.0
3906,3113.0,3506.0
3907,3438.0,3784.0
3908,3313.0,3765.0
3909,5654.0,5634.0
3910,2521.0,3215.0
3912,8770.0,10317.0
3914,3553.0,4246.0
3915,7912.0,11742.0
3916,3192.0,4948.0
3917,2302.0,2531.0
3918,6000.0,7638.0
3919,8885.0,12523.0
3920,7881.0,9972.0
3921,4565.0,4141.0
3922,6566.0,9255.0
3923,3356.0,5664.0
3924,3666.0,6463.0
3925,5436.0,9408.0
3926,4567.0,6746.0
3927,4363.0,6117.0
3928,3032.0,4068.0
3929,3351.0,5057.0
3930,4172.0,6615.0
3932,0.0,0.0
3933,2579.0,4450.0
3934,5573.0,6672.0
3935,3412.0,5309.0
3937,5123.0,7198.0
3938,7409.0,11291.0
3939,8605.0,10655.0
3940,6877.0,8978.0
3941,3544.0,5403.0
3942,2318.0,3144.0
3943,5609.0,7377.0
3944,2.0,2.0
3945,9159.0,12812.0
3946,11477.0,15340.0
3947,139.0,216.0
3950,3131.0,3948.0
3957,4751.0,5221.0
3958,0.0,0.0
3959,4596.0,6122.0
3960,3223.0,3477.0
3961,1716.0,2120.0
3962,2231.0,2456.0
3963,4191.0,5345.0
3964,4982.0,6687.0
3967,1486.0,1873.0
3968,4198.0,4789.0
3969,5083.0,6409.0
3971,2980.0,3896.0
3973,1227.0,1653.0
3975,6103.0,9627.0
3976,8275.0,11606.0
3978,1.0,10.0
3979,4853.0,5139.0
3980,4843.0,6387.0
3981,5260.0,6751.0
3982,6182.0,9559.0
3983,4525.0,6206.0
3984,11254.0,12360.0
3985,5989.0,7106.0
3986,10565.0,11290.0
3987,8857.0,14098.0
3988,10457.0,12391.0
3989,2214.0,3280.0
3993,6993.0,8631.0
3994,15801.0,18666.0
3995,4494.0,5671.0
3996,5962.0,7384.0
3997,4804.0,6439.0
3998,4527.0,6490.0
3999,3956.0,4856.0
4000,7389.0,8316.0
4001,5894.0,6608.0
4002,3011.0,3576.0
4003,2172.0,2725.0
4004,7549.0,8005.0
4005,4928.0,5749.0
4006,4314.0,5034.0
4007,4517.0,5428.0
4008,4654.0,6001.0
4010,2362.0,3169.0
4011,4107.0,4754.0
4013,4049.0,4858.0
4014,7812.0,8910.0
4015,2904.0,3940.0
4016,4464.0,5668.0
4017,5533.0,6438.0
4018,4533.0,5212.0
4019,3680.0,4068.0
4020,6109.0,6991.0
4021,5516.0,6178.0
4022,3850.0,4507.0
4023,13744.0,11329.0
4024,4793.0,5428.0
4025,4402.0,5425.0
4028,8162.0,8925.0
4029,3840.0,4531.0
4030,7159.0,8488.0
4031,0.0,0.0
4032,9457.0,10737.0
4033,5841.0,6594.0
4034,10532.0,12475.0
4035,28912.0,31384.0
4037,9867.0,10120.0
4038,5462.0,5839.0
4039,5164.0,5521.0
4040,6530.0,7238.0
4041,6998.0,7820.0
4042,4059.0,5050.0
4043,7497.0,9495.0
4044,6504.0,7919.0
4045,4927.0,6774.0
4046,18490.0,20774.0
4048,4815.0,6476.0
4049,5076.0,6774.0
4050,7085.0,9193.0
4051,3281.0,3963.0
4053,2917.0,3740.0
4054,2114.0,2779.0
4055,2845.0,3554.0
4056,0.0,0.0
4057,6141.0,8427.0
4058,0.0,0.0
4059,3988.0,5258.0
4061,3762.0,4808.0
4062,2417.0,3261.0
4063,5465.0,6171.0
4064,6493.0,6917.0
4066,5495.0,7095.0
4068,5269.0,7246.0
4069,0.0,0.0
4070,3469.0,4061.0
4071,5472.0,6767.0
4072,3713.0,4651.0
4073,4938.0,5740.0
4074,5233.0,6039.0
4075,3891.0,4380.0
4076,1985.0,2470.0
4077,1715.0,2358.0
4078,5470.0,6013.0
4079,5879.0,6532.0
4080,5230.0,6152.0
4081,5030.0,6306.0
4082,3958.0,5253.0
4084,3558.0,4123.0
4085,12670.0,16077.0
4086,3136.0,4696.0
4087,7427.0,7846.0
4088,4463.0,4612.0
4089,5628.0,6102.0
4090,4320.0,4479.0
4091,4269.0,4588.0
4092,4520.0,5308.0
4093,3329.0,4593.0
4096,2051.0,2621.0
4097,2660.0,3128.0
4099,,
4100,0.0,0.0
4101,5621.0,7985.0
4102,3642.0,4276.0
4103,4317.0,5410.0
4105,3384.0,4371.0
4106,669.0,1524.0
4107,4159.0,6584.0
4108,2785.0,3001.0
4109,2186.0,2363.0
4111,3922.0,5445.0
4112,5428.0,6822.0
4113,2805.0,2971.0
4114,4503.0,5980.0
4115,9039.0,10520.0
4116,4913.0,6083.0
4117,4860.0,6227.0
4118,4186.0,5284.0
4119,5731.0,7648.0
4120,1334.0,2332.0
4121,5418.0,6697.0
4124,4427.0,5760.0
4126,3575.0,4424.0
4127,0.0,0.0
4128,3836.0,4621.0
4129,6590.0,6977.0
4130,5010.0,6110.0
4131,5104.0,6167.0
4132,5051.0,6810.0
4133,1258.0,2315.0
4136,3384.0,3718.0
4137,2419.0,2775.0
4138,4232.0,5291.0
4140,4369.0,5551.0
4142,3791.0,4129.0
4143,3514.0,3560.0
4144,3629.0,3625.0
4145,8229.0,10243.0
4146,7547.0,9555.0
4147,4381.0,5408.0
4148,4808.0,5014.0
4149,2913.0,3624.0
4150,3697.0,4320.0
4152,5701.0,4178.0
4153,2298.0,2712.0
4154,3851.0,4269.0
4155,13517.0,15736.0
4158,3665.0,5288.0
4159,8105.0,9419.0
4160,7422.0,8406.0
4161,3448.0,4741.0
4162,8677.0,9046.0
4163,1100.0,1339.0
4164,5840.0,8072.0
4165,10246.0,10995.0
4166,10463.0,12905.0
4169,16388.0,18086.0
4170,9241.0,11144.0
4171,8044.0,9983.0
4172,7630.0,10041.0
4174,5989.0,7206.0
4176,10317.0,11744.0
4177,2393.0,2953.0
4178,7555.0,8416.0
4180,4088.0,5994.0
4181,10984.0,11650.0
4183,10745.0,11785.0
4184,9470.0,10378.0
4185,3315.0,4235.0
4186,3422.0,4309.0
4187,14063.0,16409.0
4188,4026.0,4974.0
4189,4448.0,5356.0
4190,3124.0,4364.0
4191,2732.0,3215.0
4193,2733.0,2642.0
4194,0.0,0.0
4195,0.0,0.0
4196,4194.0,5088.0
4197,12838.0,13981.0
4198,7231.0,8006.0
4199,7470.0,8314.0
4201,7704.0,8971.0
4202,8340.0,9616.0
4203,5377.0,6780.0
4204,4178.0,4900.0
4205,6453.0,7859.0
4206,7068.0,8378.0
4208,2714.0,3415.0
4209,1343.0,1767.0
4210,8179.0,9926.0
4211,3386.0,4258.0
4212,10897.0,13402.0
4213,2141.0,2695.0
4214,4211.0,5528.0
4215,5505.0,6387.0
4216,4844.0,4745.0
4217,5155.0,5074.0
4218,11151.0,13167.0
4219,2567.0,3272.0
4220,4257.0,4368.0
4221,5178.0,5500.0
4222,4715.0,4782.0
4223,1609.0,2188.0
4224,9742.0,11257.0
4226,6519.0,7616.0
4227,1096.0,1519.0
4228,4729.0,4787.0
4229,1131.0,1813.0
4230,7926.0,8494.0
4231,5881.0,8278.0
4232,5020.0,6565.0
4233,5254.0,6067.0
4234,4963.0,5955.0
4235,5098.0,6203.0
4236,6080.0,7254.0
4237,6166.0,7371.0
4238,2376.0,2711.0
4239,9284.0,9978.0
4240,6758.0,8017.0
4241,5080.0,5890.0
4242,3798.0,4974.0
4243,2584.0,3279.0
4244,2363.0,2728.0
4245,1995.0,2175.0
4246,4124.0,6195.0
4247,2769.0,3103.0
4248,2443.0,3386.0
4249,4596.0,4971.0
4251,4288.0,5025.0
4253,2413.0,3412.0
4254,8528.0,10030.0
4255,2927.0,4290.0
4256,2398.0,2995.0
4257,4961.0,5214.0
4258,4670.0,4749.0
4259,1746.0,2340.0
4260,4921.0,6153.0
4261,1578.0,2083.0
4262,4317.0,5621.0
4263,8773.0,9998.0
4264,6855.0,7235.0
4265,1611.0,1565.0
4266,8338.0,9516.0
4267,2995.0,3719.0
4268,10279.0,12678.0
4269,3514.0,4310.0
4270,5532.0,6160.0
4271,7034.0,7639.0
4272,4843.0,5421.0
4273,7603.0,9161.0
4274,2733.0,2941.0
4275,1911.0,3599.0
4276,,
4277,2921.0,3956.0
4278,3205.0,4020.0
4279,2379.0,2937.0
4280,2111.0,2552.0
4281,3176.0,4124.0
4282,2577.0,3251.0
4283,8566.0,10514.0
4284,2981.0,3240.0
4285,3703.0,4554.0
4287,2404.0,3237.0
4289,1989.0,2530.0
4290,4666.0,7061.0
4292,5112.0,5916.0
4293,3920.0,5429.0
4294,5187.0,6671.0
4295,5694.0,7404.0
4296,6599.0,7806.0
4297,5278.0,7025.0
4298,7917.0,10415.0
4299,3275.0,4009.0
4300,4472.0,6098.0
4301,11555.0,13147.0
4302,4.0,7.0
4303,3330.0,4372.0
4305,4829.0,6249.0
4306,8105.0,8957.0
4307,6723.0,7519.0
4310,8737.0,9422.0
4312,0.0,0.0
4314,5074.0,6316.0
4315,6182.0,8037.0
4316,0.0,0.0
4320,2757.0,3708.0
4321,10808.0,13912.0
4322,2080.0,2661.0
4323,2584.0,3709.0
4324,2881.0,3593.0
4325,2317.0,3127.0
4326,2627.0,3444.0
4328,1621.0,2384.0
4329,3757.0,4397.0
4330,4375.0,5693.0
4332,5494.0,7414.0
4333,2406.0,3517.0
4334,7713.0,9357.0
4335,3566.0,4474.0
4336,2869.0,3865.0
4339,2427.0,3061.0
4340,4016.0,6031.0
4341,6872.0,9367.0
4342,7225.0,9657.0
4343,4514.0,5952.0
4344,2796.0,3741.0
4345,5458.0,6760.0
4346,5689.0,6873.0
4347,3595.0,5051.0
4348,2699.0,3871.0
4349,3878.0,5224.0
4350,5346.0,7030.0
4351,8756.0,8115.0
4352,2403.0,2645.0
4353,8435.0,8744.0
4354,4273.0,4963.0
4355,6521.0,6862.0
4356,6982.0,5023.0
4357,4874.0,5298.0
4358,3745.0,4575.0
4359,2504.0,3551.0
4360,5974.0,6864.0
4361,2745.0,3780.0
4362,2699.0,3783.0
4363,12840.0,15203.0
4365,4880.0,5366.0
4366,3827.0,4467.0
4367,5802.0,6977.0
4368,5155.0,6346.0
4369,8178.0,9452.0
4370,8866.0,11494.0
4372,3064.0,3757.0
4373,6979.0,11228.0
4374,6127.0,9195.0
4376,4585.0,8123.0
4377,5279.0,9031.0
4378,4918.0,8657.0
4380,13523.0,13110.0
4381,14526.0,16948.0
4382,13458.0,12341.0
4383,4855.0,6715.0
4384,12362.0,12852.0
4385,8000.0,10195.0
4386,7542.0,10271.0
4387,7676.0,9623.0
4388,6702.0,8010.0
4389,3257.0,3872.0
4390,5898.0,7447.0
4391,3334.0,4356.0
4392,3562.0,3743.0
4393,3046.0,3737.0
4394,,
4395,2508.0,3228.0
4396,3552.0,4209.0
4397,3786.0,4808.0
4398,4054.0,5114.0
4399,3520.0,5241.0
4400,9720.0,11128.0
4402,7788.0,10686.0
4403,6092.0,7843.0
4404,7632.0,9557.0
4405,8263.0,10318.0
4406,12477.0,15478.0
4407,2841.0,3066.0
4408,4963.0,5618.0
4409,5865.0,7964.0
4410,3142.0,4146.0
4411,8050.0,9906.0
4412,4079.0,5745.0
4413,4162.0,4794.0
4414,2776.0,2622.0
4415,25769.0,28322.0
4416,5506.0,7451.0
4417,3394.0,4480.0
4418,6722.0,7722.0
4419,5161.0,5695.0
4421,11360.0,12526.0
4422,1857.0,2926.0
4423,4304.0,5080.0
4424,3240.0,3776.0
4425,1930.0,2742.0
4426,4114.0,4947.0
4427,6076.0,6865.0
4428,45.0,53.0
4429,1833.0,2653.0
4432,5916.0,5753.0
4433,6352.0,6790.0
4434,4539.0,7766.0
4435,5296.0,9455.0
4436,6153.0,10238.0
4437,6243.0,9048.0
4440,1810.0,2278.0
4441,13231.0,16082.0
4443,10452.0,12249.0
4444,4612.0,5389.0
4445,4012.0,5118.0
4446,4335.0,5646.0
4447,3840.0,4765.0
4448,11181.0,10795.0
4449,2311.0,3162.0
4450,3679.0,4108.0
4451,3977.0,5042.0
4452,414.0,670.0
4453,2568.0,3732.0
4454,5610.0,7453.0
4455,10660.0,13382.0
4456,6354.0,6543.0
4457,3361.0,4986.0
4458,4149.0,7124.0
4460,11892.0,13445.0
4461,15328.0,16542.0
4462,7712.0,6871.0
4463,9441.0,11028.0
4465,8793.0,10063.0
4466,12384.0,13700.0
4467,6942.0,6027.0
4468,5439.0,5715.0
4469,13550.0,15813.0
4470,5385.0,6954.0
4471,4430.0,5679.0
4472,6751.0,7235.0
4473,6134.0,6345.0
4474,10034.0,10357.0
4475,8890.0,9027.0
4476,2233.0,2354.0
4477,6837.0,5912.0
4478,9319.0,11684.0
4479,2669.0,3749.0
4480,2239.0,3078.0
4481,1722.0,2477.0
4482,7272.0,9790.0
4483,8320.0,10311.0
4484,3000.0,3708.0
4486,5364.0,7396.0
4487,5907.0,8508.0
4488,8421.0,11900.0
4489,2454.0,2488.0
4490,3173.0,4195.0
4491,3146.0,4563.0
4492,4537.0,6353.0
4493,3661.0,5313.0
4494,5099.0,6970.0
4495,2786.0,3624.0
4496,1799.0,2767.0
4497,4082.0,5055.0
